Tweet,Tokenized_Tweets,Corrected_Words,Positive_Values,Negative_Values,Neutral_Values,Overall_Text_Sentiment,emoji_sentiments,sentiment_class
Ang halalan ay hindi lang tungkol sa atin kundi sa lahat ng Pilipino Bumoto para sa kabutihan ng lahat 692022,"['ang', 'halalan', 'ay', 'hindi', 'lang', 'tungkol', 'sa', 'atin', 'kundi', 'sa', 'lahat', 'ng', 'pilipino', 'bumoto', 'para', 'sa', 'kabutihan', 'ng', 'lahat', '692022']","halalan, kundi, pilipino, bumoto, kabutihan",0.0,0.0,0.0,Neutral,,
Ang kinabukasan ay nasa ating mga kamay Bumoto tayo nang may pagasa at pananampalataya sa bayan ballot_box_with_ballot Philippines hashtagHalalan2022,"['ang', 'kinabukasan', 'ay', 'nasa', 'ating', 'mga', 'kamay', 'bumoto', 'tayo', 'nang', 'may', 'pagasa', 'at', 'pananampalataya', 'sa', 'bayan', 'ballot_box_with_ballot', 'philippines', 'hashtaghalalan2022']","kinabukasan, kamay, bumoto, pagasa, pananampalataya, bayan, ballot_box_with_ballot, philippine",0.0,0.0,0.06666666666666667,Neutral,,
Ipaglaban ang tunay na reporma Bumoto para sa mas makatarungan na kinabukasan Philippines ballot_box_with_ballot hashtagHalalan2022 hashtagReformangBayan,"['ipaglaban', 'ang', 'tunay', 'na', 'reporma', 'bumoto', 'para', 'sa', 'mas', 'makatarungan', 'na', 'kinabukasan', 'philippines', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagreformangbayan']","ipaglaban, tunay, reporma, bumoto, ma, makatarungan, kinabukasan, philippine, ballot_box_with_ballot, hashtagreformangbayan",0.011513157894736841,0.001644736842105263,0.10526315789473684,Positive,,
Sa halalan pumili tayo ng mga lider na may malasakit sa kalikasan herb hashtagHalalan2022 hashtagGreenVote,"['sa', 'halalan', 'pumili', 'tayo', 'ng', 'mga', 'lider', 'na', 'may', 'malasakit', 'sa', 'kalikasan', 'herb', 'hashtaghalalan2022', 'hashtaggreenvote']","halalan, pumili, lider, malasakit, kalikasan, herb, hashtaggreenvote",0.014423076923076924,0.004807692307692308,0.07692307692307693,Positive,,
Ang edukasyon ang susi sa pagusbong ng bayan Bumoto para sa susunod na henerasyon books Philippines hashtagHalalan2022 hashtagEducationMatters,"['ang', 'edukasyon', 'ang', 'susi', 'sa', 'pagusbong', 'ng', 'bayan', 'bumoto', 'para', 'sa', 'susunod', 'na', 'henerasyon', 'books', 'philippines', 'hashtaghalalan2022', 'hashtageducationmatters']","edukasyon, susi, pagusbong, bayan, bumoto, susunod, henerasyon, book, philippine, hashtageducationmatters",0.0004385964912280702,0.0,0.10526315789473684,Positive,,
Ipinapakita ng ating mga boto ang ating pangarap para sa bayan Bumoto nang may pagasa ballot_box_with_ballot Philippines hashtagHalalan2022 hashtagBotoParaSaKinabukasan,"['ipinapakita', 'ng', 'ating', 'mga', 'boto', 'ang', 'ating', 'pangarap', 'para', 'sa', 'bayan', 'bumoto', 'nang', 'may', 'pagasa', 'ballot_box_with_ballot', 'philippines', 'hashtaghalalan2022', 'hashtagbotoparasakinabukasan']","ipinapakita, boto, pangarap, bayan, bumoto, pagasa, ballot_box_with_ballot, philippine, hashtagbotoparasakinabukasan",0.0,0.0,0.058823529411764705,Neutral,,
Huwag tayo maging apathetic Ang kinabukasan ay nasa ating mga kamay Bumoto para sa pagbabago Philippines ballot_box_with_ballot hashtagHalalan2022 hashtagChangeIsComing,"['huwag', 'tayo', 'maging', 'apathetic', 'ang', 'kinabukasan', 'ay', 'nasa', 'ating', 'mga', 'kamay', 'bumoto', 'para', 'sa', 'pagbabago', 'philippines', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagchangeiscoming']","apathetic, kinabukasan, kamay, bumoto, pagbabago, philippine, ballot_box_with_ballot, hashtagchangeiscoming",0.0125,0.029166666666666667,0.11666666666666667,Negative,,
Boto para sa isang malinis na pamumuno at tapat na serbisyo ballot_box_with_ballot Philippines hashtagHalalan2022 hashtagTapatNaPamumuno,"['boto', 'para', 'sa', 'isang', 'malinis', 'na', 'pamumuno', 'at', 'tapat', 'na', 'serbisyo', 'ballot_box_with_ballot', 'philippines', 'hashtaghalalan2022', 'hashtagtapatnapamumuno']","boto, malinis, pamumuno, tapat, serbisyo, ballot_box_with_ballot, philippine, hashtagtapatnapamumuno",0.0,0.0,0.06666666666666667,Neutral,,
Naway manalo ang mga lider na may malasakit sa bayan Ipanalo ang tamang kandidato hashtagHalalan2022 hashtagIpanaloAngBayan,"['naway', 'manalo', 'ang', 'mga', 'lider', 'na', 'may', 'malasakit', 'sa', 'bayan', 'ipanalo', 'ang', 'tamang', 'kandidato', 'hashtaghalalan2022', 'hashtagipanaloangbayan']","naway, manalo, lider, malasakit, bayan, ipanalo, tamang, kandidato, hashtagipanaloangbayan",0.0,0.0,0.0,Neutral,,
Sa hashtagHalalan2022 bawat boto ay may bisa Ipaglaban ang kinabukasan na inaasam Philippines ballot_box_with_ballot hashtagFutureIsBright,"['sa', 'hashtaghalalan2022', 'bawat', 'boto', 'ay', 'may', 'bisa', 'ipaglaban', 'ang', 'kinabukasan', 'na', 'inaasam', 'philippines', 'ballot_box_with_ballot', 'hashtagfutureisbright']","boto, bisa, ipaglaban, kinabukasan, inaasam, philippine, ballot_box_with_ballot, hashtagfutureisbright",0.0,0.0,0.06666666666666667,Neutral,,
Ang pagbabago ay nagsisimula sa ating mga boto Bumoto nang may puso at isipan ballot_box_with_ballot hashtagHalalan2022 hashtagChangeStartsHere,"['ang', 'pagbabago', 'ay', 'nagsisimula', 'sa', 'ating', 'mga', 'boto', 'bumoto', 'nang', 'may', 'puso', 'at', 'isipan', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagchangestartshere']","pagbabago, nagsisimula, boto, bumoto, puso, isipan, ballot_box_with_ballot, hashtagchangestartshere",0.0,0.0,0.0,Neutral,,
Huwag maging apathetic Bumoto para sa tamang pagbabago ballot_box_with_ballot Philippines hashtagHalalan2022 hashtagVoteForChange,"['huwag', 'maging', 'apathetic', 'bumoto', 'para', 'sa', 'tamang', 'pagbabago', 'ballot_box_with_ballot', 'philippines', 'hashtaghalalan2022', 'hashtagvoteforchange']","apathetic, bumoto, tamang, pagbabago, ballot_box_with_ballot, philippine, hashtagvoteforchange",0.014423076923076924,0.03365384615384615,0.1346153846153846,Negative,,
Bumoto para sa isang bansa na may katarungan at pantaypantay para sa lahat Philippines ballot_box_with_ballot hashtagHalalan2022 hashtagJusticeForAll,"['bumoto', 'para', 'sa', 'isang', 'bansa', 'na', 'may', 'katarungan', 'at', 'pantaypantay', 'para', 'sa', 'lahat', 'philippines', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagjusticeforall']","bumoto, bansa, katarungan, pantaypantay, philippine, ballot_box_with_ballot, hashtagjusticeforall",0.0,0.0,0.07692307692307693,Neutral,,
Samasama nating simulan ang pagbabago Bumoto para sa makatarungan at kaunlaran Philippines ballot_box_with_ballot hashtagHalalan2022 hashtagChangeTogether,"['samasama', 'nating', 'simulan', 'ang', 'pagbabago', 'bumoto', 'para', 'sa', 'makatarungan', 'at', 'kaunlaran', 'philippines', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagchangetogether']","samasama, nating, simulan, pagbabago, bumoto, makatarungan, kaunlaran, philippine, ballot_box_with_ballot, hashtagchangetogether",0.0,0.0,0.05263157894736842,Neutral,,
Bumoto para sa mga lider na may integridad at tapat sa kanilang mga pangako hashtagHalalan2022 hashtagTapatNaPamumuno,"['bumoto', 'para', 'sa', 'mga', 'lider', 'na', 'may', 'integridad', 'at', 'tapat', 'sa', 'kanilang', 'mga', 'pangako', 'hashtaghalalan2022', 'hashtagtapatnapamumuno']","bumoto, lider, integridad, tapat, pangako, hashtagtapatnapamumuno",0.0,0.0,0.0,Neutral,,
Huwag tayong maging apathetic Ang kinabukasan ng bansa ay nasa ating mga kamay ballot_box_with_ballot hashtagHalalan2022 hashtagYourVoiceMatters,"['huwag', 'tayong', 'maging', 'apathetic', 'ang', 'kinabukasan', 'ng', 'bansa', 'ay', 'nasa', 'ating', 'mga', 'kamay', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagyourvoicematters']","tayong, apathetic, kinabukasan, bansa, kamay, ballot_box_with_ballot, hashtagyourvoicematters",0.014423076923076924,0.03365384615384615,0.057692307692307696,Negative,,
Magkaisa tayo para sa isang mas maganda at mas progresibong Pilipinas Philippines ballot_box_with_ballot hashtagHalalan2022 hashtagBayanihanParaSaBayan,"['magkaisa', 'tayo', 'para', 'sa', 'isang', 'mas', 'maganda', 'at', 'mas', 'progresibong', 'pilipinas', 'philippines', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagbayanihanparasabayan']","magkaisa, ma, maganda, ma, progresibong, pilipinas, philippine, ballot_box_with_ballot, hashtagbayanihanparasabayan",0.025735294117647058,0.003676470588235294,0.17647058823529413,Positive,,
Huwag maging apathetic sa halalan Ang iyong boto ay may malaking bisa para sa kinabukasan ng bansa ballot_box_with_ballot Philippines hashtagHalalan2022 hashtagApathyKiller,"['huwag', 'maging', 'apathetic', 'sa', 'halalan', 'ang', 'iyong', 'boto', 'ay', 'may', 'malaking', 'bisa', 'para', 'sa', 'kinabukasan', 'ng', 'bansa', 'ballot_box_with_ballot', 'philippines', 'hashtaghalalan2022', 'hashtagapathykiller']","apathetic, halalan, boto, malaking, bisa, kinabukasan, bansa, ballot_box_with_ballot, philippine, hashtagapathykiller",0.009868421052631578,0.023026315789473683,0.09210526315789473,Negative,,
Ito ang panahon para tayo ay magalsabalutan Lets join hands and create a better Philippines Philippines ballot_box_with_ballot hashtagHalalan2022 hashtagBayanihanParaSaBayan,"['ito', 'ang', 'panahon', 'para', 'tayo', 'ay', 'magalsabalutan', 'lets', 'join', 'hands', 'and', 'create', 'a', 'better', 'philippines', 'philippines', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagbayanihanparasabayan']","magalsabalutan, join, hand, create, philippine, philippine, ballot_box_with_ballot, hashtagbayanihanparasabayan",0.008854166666666666,0.0015625,0.3333333333333333,Positive,,
Bumoto para sa malasakit at serbisyong totoo Ito ang sandata natin sa halalan Philippines ballot_box_with_ballot hashtagHalalan2022 hashtagTunayNaPagbabago,"['bumoto', 'para', 'sa', 'malasakit', 'at', 'serbisyong', 'totoo', 'ito', 'ang', 'sandata', 'natin', 'sa', 'halalan', 'philippines', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagtunaynapagbabago']","bumoto, malasakit, serbisyong, totoo, sandata, halalan, philippine, ballot_box_with_ballot, hashtagtunaynapagbabago",0.0,0.0,0.058823529411764705,Neutral,,
Ang edukasyon ay susi sa tagumpay Piliin natin ang mga lider na naglalagay ng halaga dito books ballot_box_with_ballot hashtagHalalan2022 hashtagEducationForAll,"['ang', 'edukasyon', 'ay', 'susi', 'sa', 'tagumpay', 'piliin', 'natin', 'ang', 'mga', 'lider', 'na', 'naglalagay', 'ng', 'halaga', 'dito', 'books', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtageducationforall']","edukasyon, susi, tagumpay, piliin, lider, naglalagay, halaga, book, ballot_box_with_ballot, hashtageducationforall",0.0004385964912280702,0.0,0.05263157894736842,Positive,,
Bumoto tayo para sa isang Pilipinas na puno ng pagasa at pangarap Philippines ballot_box_with_ballot hashtagHalalan2022 hashtagPagasaParaSaBayan,"['bumoto', 'tayo', 'para', 'sa', 'isang', 'pilipinas', 'na', 'puno', 'ng', 'pagasa', 'at', 'pangarap', 'philippines', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagpagasaparasabayan']","bumoto, pilipinas, puno, pagasa, pangarap, philippine, ballot_box_with_ballot, hashtagpagasaparasabayan",0.0,0.0,0.06666666666666667,Neutral,,
Sa darating na halalan bumoto tayo para sa mga reporma na ating inaasam Philippines ballot_box_with_ballot hashtagHalalan2022 hashtagReformangBayan,"['sa', 'darating', 'na', 'halalan', 'bumoto', 'tayo', 'para', 'sa', 'mga', 'reporma', 'na', 'ating', 'inaasam', 'philippines', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagreformangbayan']","darating, halalan, bumoto, reporma, inaasam, philippine, ballot_box_with_ballot, hashtagreformangbayan",0.0,0.0,0.06666666666666667,Neutral,,
Huwag tayong maging apathetic Ang ating boses ay may malaking bisa sa kinabukasan ballot_box_with_ballot hashtagHalalan2022 hashtagBosesNgBayan,"['huwag', 'tayong', 'maging', 'apathetic', 'ang', 'ating', 'boses', 'ay', 'may', 'malaking', 'bisa', 'sa', 'kinabukasan', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagbosesngbayan']","tayong, apathetic, bos, malaking, bisa, kinabukasan, ballot_box_with_ballot, hashtagbosesngbayan",0.0125,0.029166666666666667,0.11666666666666667,Negative,,
Bumoto para sa mas malinis na kalikasan herb Philippines ballot_box_with_ballot hashtagHalalan2022 hashtagCleanEnvironment,"['bumoto', 'para', 'sa', 'mas', 'malinis', 'na', 'kalikasan', 'herb', 'philippines', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagcleanenvironment']","bumoto, ma, malinis, kalikasan, herb, philippine, ballot_box_with_ballot, hashtagcleanenvironment",0.027083333333333334,0.00625,0.2,Positive,,
Ang halalan ay pagkakataon para tayoy magkaisa at maging bahagi ng pagusbong ng bayan ballot_box_with_ballot hashtagHalalan2022 hashtagBayanihan,"['ang', 'halalan', 'ay', 'pagkakataon', 'para', 'tayoy', 'magkaisa', 'at', 'maging', 'bahagi', 'ng', 'pagusbong', 'ng', 'bayan', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagbayanihan']","halalan, pagkakataon, tayoy, magkaisa, bahagi, pagusbong, bayan, ballot_box_with_ballot, hashtagbayanihan",0.0,0.0,0.0,Neutral,,
Bumoto tayo para sa mga lider na may malasakit sa mga mahihirap Philippines ballot_box_with_ballot hashtagHalalan2022 hashtagParaSaMasa,"['bumoto', 'tayo', 'para', 'sa', 'mga', 'lider', 'na', 'may', 'malasakit', 'sa', 'mga', 'mahihirap', 'philippines', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagparasamasa']","bumoto, lider, malasakit, mahihirap, philippine, ballot_box_with_ballot, hashtagparasamasa",0.0,0.0,0.07692307692307693,Neutral,,
Ang iyong boses ay may halaga Huwag kalimutan bumoto sa halalan ballot_box_with_ballot hashtagHalalan2022 hashtagYourVoteMatters,"['ang', 'iyong', 'boses', 'ay', 'may', 'halaga', 'huwag', 'kalimutan', 'bumoto', 'sa', 'halalan', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagyourvotematters']","bos, halaga, kalimutan, bumoto, halalan, ballot_box_with_ballot, hashtagyourvotematters",0.0,0.0,0.07692307692307693,Neutral,,
Ipanalo ang tamang lider na magdadala ng tunay na pagbabago Philippines ballot_box_with_ballot hashtagHalalan2022 hashtagPagbabagoParaSaBayan,"['ipanalo', 'ang', 'tamang', 'lider', 'na', 'magdadala', 'ng', 'tunay', 'na', 'pagbabago', 'philippines', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagpagbabagoparasabayan']","ipanalo, tamang, lider, magdadala, tunay, pagbabago, philippine, ballot_box_with_ballot, hashtagpagbabagoparasabayan",0.0,0.0,0.058823529411764705,Neutral,,
Bumoto tayo para sa kinabukasan ng Pilipinas Philippines ballot_box_with_ballot hashtagHalalan2022 hashtagBotoParaSaKinabukasan,"['bumoto', 'tayo', 'para', 'sa', 'kinabukasan', 'ng', 'pilipinas', 'philippines', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagbotoparasakinabukasan']","bumoto, kinabukasan, pilipinas, philippine, ballot_box_with_ballot, hashtagbotoparasakinabukasan",0.0,0.0,0.09090909090909091,Neutral,,
Magkaisa tayo para sa isang mas progresibong Pilipinas Bumoto nang may pagasa ballot_box_with_ballot hashtagHalalan2022 hashtagProgressivePH,"['magkaisa', 'tayo', 'para', 'sa', 'isang', 'mas', 'progresibong', 'pilipinas', 'bumoto', 'nang', 'may', 'pagasa', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagprogressiveph']","magkaisa, ma, progresibong, pilipinas, bumoto, pagasa, ballot_box_with_ballot, hashtagprogressiveph",0.014583333333333334,0.0020833333333333333,0.06666666666666667,Positive,,
Ang edukasyon ang susi sa tagumpay Piliin natin ang mga lider na naglalagay ng halaga dito books ballot_box_with_ballot hashtagHalalan2022 hashtagEducationForAll,"['ang', 'edukasyon', 'ang', 'susi', 'sa', 'tagumpay', 'piliin', 'natin', 'ang', 'mga', 'lider', 'na', 'naglalagay', 'ng', 'halaga', 'dito', 'books', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtageducationforall']","edukasyon, susi, tagumpay, piliin, lider, naglalagay, halaga, book, ballot_box_with_ballot, hashtageducationforall",0.0004385964912280702,0.0,0.05263157894736842,Positive,,
Sa darating na halalan bumoto tayo para sa mga reporma na ating inaasam ballot_box_with_ballot hashtagHalalan2022 hashtagReformangBayan,"['sa', 'darating', 'na', 'halalan', 'bumoto', 'tayo', 'para', 'sa', 'mga', 'reporma', 'na', 'ating', 'inaasam', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagreformangbayan']","darating, halalan, bumoto, reporma, inaasam, ballot_box_with_ballot, hashtagreformangbayan",0.0,0.0,0.0,Neutral,,
Bumoto para sa mas malinis na kalikasan herb ballot_box_with_ballot hashtagHalalan2022 hashtagCleanEnvironment,"['bumoto', 'para', 'sa', 'mas', 'malinis', 'na', 'kalikasan', 'herb', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagcleanenvironment']","bumoto, ma, malinis, kalikasan, herb, ballot_box_with_ballot, hashtagcleanenvironment",0.03125,0.007211538461538462,0.15384615384615385,Positive,,
Ipanalo ang tamang lider na magdadala ng tunay na pagbabago ballot_box_with_ballot hashtagHalalan2022 hashtagPagbabagoParaSaBayan,"['ipanalo', 'ang', 'tamang', 'lider', 'na', 'magdadala', 'ng', 'tunay', 'na', 'pagbabago', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagpagbabagoparasabayan']","ipanalo, tamang, lider, magdadala, tunay, pagbabago, ballot_box_with_ballot, hashtagpagbabagoparasabayan",0.0,0.0,0.0,Neutral,,
Bumoto tayo para sa mga lider na may malasakit sa mga mahihirap ballot_box_with_ballot hashtagHalalan2022 hashtagParaSaMasa,"['bumoto', 'tayo', 'para', 'sa', 'mga', 'lider', 'na', 'may', 'malasakit', 'sa', 'mga', 'mahihirap', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagparasamasa']","bumoto, lider, malasakit, mahihirap, ballot_box_with_ballot, hashtagparasamasa",0.0,0.0,0.0,Neutral,,
Bumoto tayo para sa kinabukasan ng Pilipinas ballot_box_with_ballot hashtagHalalan2022 hashtagBotoParaSaKinabukasan,"['bumoto', 'tayo', 'para', 'sa', 'kinabukasan', 'ng', 'pilipinas', 'ballot_box_with_ballot', 'hashtaghalalan2022', 'hashtagbotoparasakinabukasan']","bumoto, kinabukasan, pilipinas, ballot_box_with_ballot, hashtagbotoparasakinabukasan",0.0,0.0,0.0,Neutral,,
Wow excited na akong bumoto Sabik na sabik na akong maging bulag sa mga pangako,"['wow', 'excited', 'na', 'akong', 'bumoto', 'sabik', 'na', 'sabik', 'na', 'akong', 'maging', 'bulag', 'sa', 'mga', 'pangako']","wow, excited, akong, bumoto, sabik, sabik, akong, bulag, pangako",0.02818627450980392,0.023284313725490197,0.11764705882352941,Positive,,
Sa halalan mukha lang ang importante Sino ba namang titingin sa plataporma di ba,"['sa', 'halalan', 'mukha', 'lang', 'ang', 'importante', 'sino', 'ba', 'namang', 'titingin', 'sa', 'plataporma', 'di', 'ba']","halalan, mukha, importante, namang, titingin, plataporma",0.0,0.0,0.0,Neutral,,
Boto mo boses mo Baka akala mo may halaga ang opinion mo no,"['boto', 'mo', 'boses', 'mo', 'baka', 'akala', 'mo', 'may', 'halaga', 'ang', 'opinion', 'mo', 'no']","boto, bos, baka, akala, halaga, opinion",0.0,0.017045454545454544,0.18181818181818182,Negative,,
Para sa mga kandidato good luck na lang sa acting career nyo hashtagHalalan2022 hashtagShowbizLangYan,"['para', 'sa', 'mga', 'kandidato', 'good', 'luck', 'na', 'lang', 'sa', 'acting', 'career', 'nyo', 'hashtaghalalan2022', 'hashtagshowbizlangyan']","kandidato, good, luck, acting, career, hashtagshowbizlangyan",0.06976010101010101,0.004208754208754209,0.36363636363636365,Positive,,
Sana may magbigay ng acting award sa pinakamagaling na kontrabida sa halalan,"['sana', 'may', 'magbigay', 'ng', 'acting', 'award', 'sa', 'pinakamagaling', 'na', 'kontrabida', 'sa', 'halalan']","magbigay, acting, award, pinakamagaling, kontrabida, halalan",0.020265151515151514,0.0,0.18181818181818182,Positive,,
Boto mo boto ko boto nating lahat Pero sa huli wala pa ring pagbabago,"['boto', 'mo', 'boto', 'ko', 'boto', 'nating', 'lahat', 'pero', 'sa', 'huli', 'wala', 'pa', 'ring', 'pagbabago']","boto, boto, boto, nating, huli, ring, pagbabago",0.000641025641025641,0.0,0.07692307692307693,Positive,,
Bilangin natin ang araw na sobrang excited tayong magvote Oh wait,"['bilangin', 'natin', 'ang', 'araw', 'na', 'sobrang', 'excited', 'tayong', 'magvote', 'oh', 'wait']","bilangin, araw, sobrang, excited, tayong, magvote, wait",0.01282051282051282,0.022435897435897436,0.15384615384615385,Negative,,
Sa darating na halalan sana ang mga kandidato ay maging masaya sa pagkatalo nila hashtagHalalan2022 hashtagSarcasticWish,"['sa', 'darating', 'na', 'halalan', 'sana', 'ang', 'mga', 'kandidato', 'ay', 'maging', 'masaya', 'sa', 'pagkatalo', 'nila', 'hashtaghalalan2022', 'hashtagsarcasticwish']","darating, halalan, kandidato, masaya, pagkatalo, hashtagsarcasticwish",0.0,0.0,0.0,Neutral,,
Hindi ko alam kung sino ang iboboto ko pero sure akong may maiboboto ako,"['hindi', 'ko', 'alam', 'kung', 'sino', 'ang', 'iboboto', 'ko', 'pero', 'sure', 'akong', 'may', 'maiboboto', 'ako']","alam, iboboto, akong, maiboboto",0.0,0.0,0.0,Neutral,,
Mga kandidato nagpeprepare na kayo sa mga kanta nyo na di natuloy hashtagHalalan2022 hashtagSarcasticPreparation,"['mga', 'kandidato', 'nagpeprepare', 'na', 'kayo', 'sa', 'mga', 'kanta', 'nyo', 'na', 'di', 'natuloy', 'hashtaghalalan2022', 'hashtagsarcasticpreparation']","kandidato, nagpeprepare, kanta, natuloy, hashtagsarcasticpreparation",0.0,0.0,0.0,Neutral,,
Kapag natalo ayos lang yan Marami pang future elections hashtagHalalan2022 hashtagSarcasticLoser,"['kapag', 'natalo', 'ayos', 'lang', 'yan', 'marami', 'pang', 'future', 'elections', 'hashtaghalalan2022', 'hashtagsarcasticloser']","natalo, ayos, pang, future, election, hashtagsarcasticloser",0.020292207792207792,0.05627705627705628,0.2727272727272727,Negative,,
Sana lahat ng pangako ng mga kandidato ay ibalik na lang sa baul hashtagHalalan2022 hashtagSarcasticPromises,"['sana', 'lahat', 'ng', 'pangako', 'ng', 'mga', 'kandidato', 'ay', 'ibalik', 'na', 'lang', 'sa', 'baul', 'hashtaghalalan2022', 'hashtagsarcasticpromises']","pangako, kandidato, ibalik, baul, hashtagsarcasticpromises",0.0,0.0,0.0,Neutral,,
Bilang isang botante marunong tayong magmahal ng memes tungkol sa mga kandidato,"['bilang', 'isang', 'botante', 'marunong', 'tayong', 'magmahal', 'ng', 'memes', 'tungkol', 'sa', 'mga', 'kandidato']","botante, marunong, tayong, magmahal, meme, kandidato",0.0,0.0,0.09090909090909091,Neutral,,
Kahit sino pa man ang manalo alam naman nating walang iisang boto ang magpapabago ng Pilipinas,"['kahit', 'sino', 'pa', 'man', 'ang', 'manalo', 'alam', 'naman', 'nating', 'walang', 'iisang', 'boto', 'ang', 'magpapabago', 'ng', 'pilipinas']","man, manalo, alam, nating, iisang, boto, magpapabago, pilipinas",0.000641025641025641,0.0,0.06666666666666667,Positive,,
Nakakamiss ang mga panahong hindi pa ako botante wala akong pakialam sa mga isyung yan,"['nakakamiss', 'ang', 'mga', 'panahong', 'hindi', 'pa', 'ako', 'botante', 'wala', 'akong', 'pakialam', 'sa', 'mga', 'isyung', 'yan']","nakakamiss, panahong, botante, akong, pakialam, isyung",0.0,0.0,0.0,Neutral,,
Sana may boto rin tayo para sa walang kwentang pangako category,"['sana', 'may', 'boto', 'rin', 'tayo', 'para', 'sa', 'walang', 'kwentang', 'pangako', 'category']","boto, kwentang, pangako, category",0.0,0.0,0.14285714285714285,Neutral,,
Kung hindi ka botante wag mo akong guluhin Wala akong pake sa mga isyung yan,"['kung', 'hindi', 'ka', 'botante', 'wag', 'mo', 'akong', 'guluhin', 'wala', 'akong', 'pake', 'sa', 'mga', 'isyung', 'yan']","botante, akong, guluhin, akong, pake, isyung",0.0,0.0,0.0,Neutral,,
Kandidato daladala niyo ba ang drama skills ninyo sa debate hashtagHalalan2022 hashtagSarcasticDebate,"['kandidato', 'daladala', 'niyo', 'ba', 'ang', 'drama', 'skills', 'ninyo', 'sa', 'debate', 'hashtaghalalan2022', 'hashtagsarcasticdebate']","kandidato, daladala, drama, skill, ninyo, debate, hashtagsarcasticdebate",0.04006410256410257,0.0,0.23076923076923078,Positive,,
Sa halalan lahat tayo mananalo sa kaba at tension,"['sa', 'halalan', 'lahat', 'tayo', 'mananalo', 'sa', 'kaba', 'at', 'tension']","halalan, mananalo, kaba, tension",0.002976190476190476,0.014880952380952382,0.14285714285714285,Negative,,
Bilang botante dapat ready tayo sa mga reklamo at meme wars after ng halalan,"['bilang', 'botante', 'dapat', 'ready', 'tayo', 'sa', 'mga', 'reklamo', 'at', 'meme', 'wars', 'after', 'ng', 'halalan']","botante, ready, reklamo, meme, war, halalan",0.005681818181818182,0.007386363636363636,0.2727272727272727,Negative,,
Kahit malayo pa ang halalan dapat tayo ay maging mapanuri sa mga kandidato hashtagHalalan2022 hashtagBantayBoto,"['kahit', 'malayo', 'pa', 'ang', 'halalan', 'dapat', 'tayo', 'ay', 'maging', 'mapanuri', 'sa', 'mga', 'kandidato', 'hashtaghalalan2022', 'hashtagbantayboto']","malayo, halalan, mapanuri, kandidato, hashtagbantayboto",0.0,0.0,0.0,Neutral,,
Nagiisa kang may karapatan na pumili ng tamang lider para sa bansa Huwag sayangin ang boto mo hashtagHalalan2022 hashtagBotoParaSaKinabukasan,"['nagiisa', 'kang', 'may', 'karapatan', 'na', 'pumili', 'ng', 'tamang', 'lider', 'para', 'sa', 'bansa', 'huwag', 'sayangin', 'ang', 'boto', 'mo', 'hashtaghalalan2022', 'hashtagbotoparasakinabukasan']","nagiisa, kang, karapatan, pumili, tamang, lider, bansa, sayangin, boto, hashtagbotoparasakinabukasan",0.0,0.0,0.0,Neutral,,
Sa susunod na halalan alamin ang mga plataporma ng mga kandidato Isipin ang kinabukasan ng Pilipinas hashtagHalalan2022 hashtagPHVote,"['sa', 'susunod', 'na', 'halalan', 'alamin', 'ang', 'mga', 'plataporma', 'ng', 'mga', 'kandidato', 'isipin', 'ang', 'kinabukasan', 'ng', 'pilipinas', 'hashtaghalalan2022', 'hashtagphvote']","susunod, halalan, alamin, plataporma, kandidato, isipin, kinabukasan, pilipinas, hashtagphvote",0.0,0.0,0.0,Neutral,,
